movie_id,cast,crew
76706,"[{""cast_id"": 1, ""character"": ""Kristi North"", ""credit_id"": ""52fe4949c3a368484e123db5"", ""gender"": 1, ""id"": 71128, ""name"": ""Ashley Scott"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Matt Sanders"", ""credit_id"": ""52fe4949c3a368484e123db9"", ""gender"": 2, ""id"": 60460, ""name"": ""A.J. Buckley"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Sally"", ""credit_id"": ""52fe4949c3a368484e123dbd"", ""gender"": 1, ""id"": 305275, ""name"": ""Rolanda Watts"", ""order"": 2}]","[{""credit_id"": ""52fe4949c3a368484e123dc7"", ""department"": ""Directing"", ""gender"": 2, ""id"": 110834, ""job"": ""Director"", ""name"": ""John Murlowski""}]"
254472,"[{""cast_id"": 4, ""character"": ""Paul"", ""credit_id"": ""545a8c04c3a36825f200089f"", ""gender"": 2, ""id"": 71467, ""name"": ""Matt O'Leary"", ""order"": 0}, {""cast_id"": 5, ""character"": ""Julia"", ""credit_id"": ""545a8c250e0a263f4d0008f5"", ""gender"": 0, ""id"": 1382112, ""name"": ""Jessica Cook"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Caruthers"", ""credit_id"": ""545a8bf50e0a263f5d000972"", ""gender"": 2, ""id"": 2714, ""name"": ""Lance Henriksen"", ""order"": 2}]","[{""credit_id"": ""52fe4ebd9251416c9113c0cb"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1290942, ""job"": ""Director"", ""name"": ""Benni Diez""}]"
332285,"[{""cast_id"": 9, ""character"": ""Lou"", ""credit_id"": ""5696dbe792514154d50002ff"", ""gender"": 1, ""id"": 10871, ""name"": ""Natasha Lyonne"", ""order"": 1}, {""cast_id"": 10, ""character"": ""Sadie"", ""credit_id"": ""5696dbf492514154c90002e6"", ""gender"": 1, ""id"": 2838, ""name"": ""Chlo\u00eb Sevigny"", ""order"": 2}, {""cast_id"": 11, ""character"": ""Lorna"", ""credit_id"": ""5696dc0192514154c60002b0"", ""gender"": 1, ""id"": 39117, ""name"": ""Meg Tilly"", ""order"": 3}]","[{""credit_id"": ""5696d76992514154cf0001f1"", ""department"": ""Directing"", ""gender"": 0, ""id"": 130858, ""job"": ""Director"", ""name"": ""Danny Perez""}]"
49471,"[{""cast_id"": 3, ""character"": ""Jeremiah"", ""credit_id"": ""52fe4796c3a36847f813dc79"", ""gender"": 2, ""id"": 15531, ""name"": ""Ossie Davis"", ""order"": 0}, {""cast_id"": 4, ""character"": ""George"", ""credit_id"": ""52fe4796c3a36847f813dc7d"", ""gender"": 2, ""id"": 17764, ""name"": ""Charles S. Dutton"", ""order"": 1}, {""cast_id"": 5, ""character"": ""Flip"", ""credit_id"": ""52fe4796c3a36847f813dc81"", ""gender"": 2, ""id"": 6861, ""name"": ""Andre Braugher"", ""order"": 2}]","[{""credit_id"": ""52fe4796c3a36847f813dc6f"", ""department"": ""Directing"", ""gender"": 2, ""id"": 5281, ""job"": ""Director"", ""name"": ""Spike Lee""}]"
13569,"[{""cast_id"": 4, ""character"": ""Kevin Parson"", ""credit_id"": ""52fe457c9251416c75058227"", ""gender"": 2, ""id"": 46772, ""name"": ""Marc Blucas"", ""order"": 0}, {""cast_id"": 5, ""character"": ""Jennifer Peters"", ""credit_id"": ""52fe457c9251416c7505822b"", ""gender"": 1, ""id"": 42705, ""name"": ""Justine Waddell"", ""order"": 1}, {""cast_id"": 6, ""character"": ""Slater"", ""credit_id"": ""52fe457c9251416c7505822f"", ""gender"": 0, ""id"": 27737, ""name"": ""Bill Moseley"", ""order"": 2}]","[{""credit_id"": ""52fe457c9251416c75058217"", ""department"": ""Directing"", ""gender"": 2, ""id"": 21415, ""job"": ""Director"", ""name"": ""Robby Henson""}]"
7512,"[{""cast_id"": 1, ""character"": ""Cpl. \""Average Joe\"" Bauers/\""Not Sure\"""", ""credit_id"": ""52fe4481c3a36847f809a179"", ""gender"": 2, ""id"": 36422, ""name"": ""Luke Wilson"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Rita"", ""credit_id"": ""52fe4481c3a36847f809a17d"", ""gender"": 1, ""id"": 52792, ""name"": ""Maya Rudolph"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Frito Pendejo"", ""credit_id"": ""52fe4481c3a36847f809a181"", ""gender"": 2, ""id"": 51298, ""name"": ""Dax Shepard"", ""order"": 2}]","[{""credit_id"": ""52fe4481c3a36847f809a1b7"", ""department"": ""Directing"", ""gender"": 2, ""id"": 17403, ""job"": ""Director"", ""name"": ""Mike Judge""}]"
356216,"[{""cast_id"": 22, ""character"": ""Reggie Kray"", ""credit_id"": ""55e417b1c3a36841940035e3"", ""gender"": 0, ""id"": 1471194, ""name"": ""Kevin Leslie"", ""order"": 0}, {""cast_id"": 23, ""character"": ""Ronnie Kray"", ""credit_id"": ""55e418c9c3a368418e00309a"", ""gender"": 0, ""id"": 1502429, ""name"": ""Simon Cotton"", ""order"": 1}, {""cast_id"": 24, ""character"": ""Dickie"", ""credit_id"": ""55e419ae92514137e9003459"", ""gender"": 0, ""id"": 1502430, ""name"": ""Phil Dunster"", ""order"": 2}]","[{""credit_id"": ""55e4142092514137dd003417"", ""department"": ""Directing"", ""gender"": 0, ""id"": 439236, ""job"": ""Director"", ""name"": ""Zackary Adler""}]"
11798,"[{""cast_id"": 1, ""character"": ""Shaun"", ""credit_id"": ""52fe44879251416c75038025"", ""gender"": 2, ""id"": 70517, ""name"": ""Thomas Turgoose"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Combo"", ""credit_id"": ""52fe44879251416c75038029"", ""gender"": 2, ""id"": 1115, ""name"": ""Stephen Graham"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Cynth"", ""credit_id"": ""52fe44879251416c7503802d"", ""gender"": 0, ""id"": 70518, ""name"": ""Jo Hartley"", ""order"": 2}]","[{""credit_id"": ""52fe44879251416c75038037"", ""department"": ""Directing"", ""gender"": 2, ""id"": 70520, ""job"": ""Director"", ""name"": ""Shane Meadows""}]"
146631,"[{""cast_id"": 1, ""character"": ""Carrie"", ""credit_id"": ""52fe4b899251416c7510623f"", ""gender"": 1, ""id"": 1084848, ""name"": ""Bianca Bree"", ""order"": 0}, {""cast_id"": 47, ""character"": ""Michael"", ""credit_id"": ""597e39959251415d7801defb"", ""gender"": 2, ""id"": 323331, ""name"": ""Sean Brosnan"", ""order"": 1}, {""cast_id"": 7, ""character"": ""Robin"", ""credit_id"": ""52fe4b899251416c75106257"", ""gender"": 0, ""id"": 1017259, ""name"": ""Simon Phillips"", ""order"": 3}]","[{""credit_id"": ""52fe4b899251416c7510624d"", ""department"": ""Directing"", ""gender"": 0, ""id"": 230157, ""job"": ""Director"", ""name"": ""Dominic Burns""}]"
43546,"[{""cast_id"": 2, ""character"": ""Steve Elliott"", ""credit_id"": ""52fe4650c3a36847f80f8347"", ""gender"": 2, ""id"": 105636, ""name"": ""Red Skelton"", ""order"": 0}, {""cast_id"": 1, ""character"": ""Caroline Brooks"", ""credit_id"": ""52fe4650c3a36847f80f8343"", ""gender"": 1, ""id"": 129520, ""name"": ""Esther Williams"", ""order"": 1}, {""cast_id"": 11, ""character"": ""George Adams"", ""credit_id"": ""52fe4650c3a36847f80f837b"", ""gender"": 2, ""id"": 8727, ""name"": ""Basil Rathbone"", ""order"": 2}]","[{""credit_id"": ""52fe4650c3a36847f80f834d"", ""department"": ""Directing"", ""gender"": 2, ""id"": 21506, ""job"": ""Director"", ""name"": ""George Sidney""}]"
61038,"[{""cast_id"": 1001, ""character"": ""Carmen Salgado"", ""credit_id"": ""52fe4642c3a368484e086e5f"", ""gender"": 1, ""id"": 56457, ""name"": ""Aimee Garcia"", ""order"": 0}, {""cast_id"": 1002, ""character"": ""Frank Martin"", ""credit_id"": ""52fe4643c3a368484e086e63"", ""gender"": 2, ""id"": 16646, ""name"": ""Al Bandiero"", ""order"": 1}, {""cast_id"": 1003, ""character"": ""Loli"", ""credit_id"": ""52fe4643c3a368484e086e67"", ""gender"": 1, ""id"": 167325, ""name"": ""Jossara Jinaro"", ""order"": 2}]","[{""credit_id"": ""52fe4642c3a368484e086e5b"", ""department"": ""Directing"", ""gender"": 0, ""id"": 232216, ""job"": ""Director"", ""name"": ""Carmen Marron""}]"
78373,"[{""cast_id"": 1, ""character"": ""Keller Coleman"", ""credit_id"": ""52fe499bc3a368484e134431"", ""gender"": 2, ""id"": 33654, ""name"": ""Breckin Meyer"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Terrell Lee Lusk"", ""credit_id"": ""52fe499bc3a368484e134435"", ""gender"": 2, ""id"": 56857, ""name"": ""Peter Facinelli"", ""order"": 1}, {""cast_id"": 3, ""character"": ""John Hemphill"", ""credit_id"": ""52fe499bc3a368484e134439"", ""gender"": 2, ""id"": 87018, ""name"": ""Eddie Mills"", ""order"": 2}]","[{""credit_id"": ""52fe499bc3a368484e13445b"", ""department"": ""Directing"", ""gender"": 2, ""id"": 77919, ""job"": ""Director"", ""name"": ""Tim McCanlies""}]"
17820,"[{""cast_id"": 1, ""character"": ""Gaylord Ravenal"", ""credit_id"": ""52fe474b9251416c7509434b"", ""gender"": 2, ""id"": 39601, ""name"": ""Howard Keel"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Magnolia Hawks"", ""credit_id"": ""52fe474b9251416c7509434f"", ""gender"": 1, ""id"": 82407, ""name"": ""Kathryn Grayson"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Julie LaVerne"", ""credit_id"": ""52fe474b9251416c75094353"", ""gender"": 1, ""id"": 25787, ""name"": ""Ava Gardner"", ""order"": 2}]","[{""credit_id"": ""52fe474b9251416c75094359"", ""department"": ""Directing"", ""gender"": 2, ""id"": 21506, ""job"": ""Director"", ""name"": ""George Sidney""}]"
74457,"[{""cast_id"": 1, ""character"": ""Augy"", ""credit_id"": ""52fe48ccc3a368484e10b6c7"", ""gender"": 2, ""id"": 61981, ""name"": ""Michael Clarke Duncan"", ""order"": 0}, {""cast_id"": 10, ""character"": ""Jefferson Bailey"", ""credit_id"": ""583fba9a9251417f740054c7"", ""gender"": 2, ""id"": 1076342, ""name"": ""Morgan Simpson"", ""order"": 1}, {""cast_id"": 2, ""character"": ""Hannah"", ""credit_id"": ""52fe48ccc3a368484e10b6cb"", ""gender"": 1, ""id"": 31168, ""name"": ""Kiele Sanchez"", ""order"": 2}]","[{""credit_id"": ""52fe48ccc3a368484e10b6e1"", ""department"": ""Directing"", ""gender"": 2, ""id"": 16214, ""job"": ""Director"", ""name"": ""Mario Van Peebles""}]"
283384,"[{""cast_id"": 0, ""character"": ""Hazel Micallef"", ""credit_id"": ""53cffde1c3a3687767007ffd"", ""gender"": 1, ""id"": 4038, ""name"": ""Susan Sarandon"", ""order"": 1}, {""cast_id"": 1, ""character"": ""Detective Ray Green"", ""credit_id"": ""53cffdf2c3a3687764007ef2"", ""gender"": 2, ""id"": 6575, ""name"": ""Gil Bellows"", ""order"": 2}, {""cast_id"": 2, ""character"": ""Emily Micallef"", ""credit_id"": ""53cffe04c3a368777a007b6e"", ""gender"": 1, ""id"": 9560, ""name"": ""Ellen Burstyn"", ""order"": 3}]","[{""credit_id"": ""53cfff1bc3a368776d007e80"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1046127, ""job"": ""Director"", ""name"": ""Jason Stone""}]"
19933,"[{""cast_id"": 1, ""character"": ""The Radio (voice)"", ""credit_id"": ""52fe47f99251416c750abc43"", ""gender"": 2, ""id"": 16165, ""name"": ""Jon Lovitz"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Lampy / Zeke (voice)"", ""credit_id"": ""52fe47f99251416c750abc47"", ""gender"": 0, ""id"": 28168, ""name"": ""Timothy Stack"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Air Conditioner / Hanging Lamp (voice)"", ""credit_id"": ""52fe47f99251416c750abc4b"", ""gender"": 2, ""id"": 14104, ""name"": ""Phil Hartman"", ""order"": 2}]","[{""credit_id"": ""52fe47f99251416c750abc55"", ""department"": ""Directing"", ""gender"": 0, ""id"": 108217, ""job"": ""Director"", ""name"": ""Jerry Rees""}]"
756,"[{""cast_id"": 14, ""character"": ""Narrator - Narrative Introductions"", ""credit_id"": ""52fe4272c3a36847f801f331"", ""gender"": 2, ""id"": 565402, ""name"": ""Deems Taylor"", ""order"": 1}, {""cast_id"": 16, ""character"": ""Mickey Mouse (segment 'The Sorcerer's Apprentice') (voice)"", ""credit_id"": ""52fe4272c3a36847f801f33b"", ""gender"": 2, ""id"": 2106, ""name"": ""Walt Disney"", ""order"": 2}, {""cast_id"": 18, ""character"": ""Soloist (segment 'Ave Maria') (singing voice)"", ""credit_id"": ""52fe4272c3a36847f801f343"", ""gender"": 0, ""id"": 1098082, ""name"": ""Julietta Novis"", ""order"": 4}]","[{""credit_id"": ""5823d5709251411a4300139f"", ""department"": ""Directing"", ""gender"": 2, ""id"": 5446, ""job"": ""Director"", ""name"": ""David Hand""}, {""credit_id"": ""52fe4272c3a36847f801f2f9"", ""department"": ""Directing"", ""gender"": 2, ""id"": 5690, ""job"": ""Director"", ""name"": ""James Algar""}, {""credit_id"": ""52fe4272c3a36847f801f2f3"", ""department"": ""Directing"", ""gender"": 2, ""id"": 5691, ""job"": ""Director"", ""name"": ""Samuel Armstrong""}, {""credit_id"": ""52fe4272c3a36847f801f337"", ""department"": ""Directing"", ""gender"": 2, ""id"": 11426, ""job"": ""Director"", ""name"": ""Ben Sharpsteen""}, {""credit_id"": ""52fe4272c3a36847f801f2ff"", ""department"": ""Directing"", ""gender"": 2, ""id"": 11427, ""job"": ""Director"", ""name"": ""William Roberts""}, {""credit_id"": ""52fe4272c3a36847f801f305"", ""department"": ""Directing"", ""gender"": 2, ""id"": 11428, ""job"": ""Director"", ""name"": ""Paul Satterfield""}, {""credit_id"": ""52fe4272c3a36847f801f30b"", ""department"": ""Directing"", ""gender"": 2, ""id"": 11429, ""job"": ""Director"", ""name"": ""Hamilton Luske""}, {""credit_id"": ""52fe4272c3a36847f801f311"", ""department"": ""Directing"", ""gender"": 0, ""id"": 11430, ""job"": ""Director"", ""name"": ""Jim Handley""}, {""credit_id"": ""52fe4272c3a36847f801f317"", ""department"": ""Directing"", ""gender"": 2, ""id"": 11431, ""job"": ""Director"", ""name"": ""Ford Beebe""}, {""credit_id"": ""52fe4272c3a36847f801f31d"", ""department"": ""Directing"", ""gender"": 0, ""id"": 11432, ""job"": ""Director"", ""name"": ""T. Hee""}, {""credit_id"": ""52fe4272c3a36847f801f329"", ""department"": ""Directing"", ""gender"": 2, ""id"": 11434, ""job"": ""Director"", ""name"": ""Wilfred Jackson""}, {""credit_id"": ""54e4b44a925141469f00996e"", ""department"": ""Directing"", ""gender"": 2, ""id"": 226599, ""job"": ""Director"", ""name"": ""Norman Ferguson""}]"
433715,"[{""cast_id"": 3, ""character"": ""Amber"", ""credit_id"": ""58713c67925141355b00b65c"", ""gender"": 0, ""id"": 1500111, ""name"": ""Nicole Smolen"", ""order"": 1}, {""cast_id"": 4, ""character"": ""BB"", ""credit_id"": ""58713c97c3a3684f1d00cd4c"", ""gender"": 0, ""id"": 1734573, ""name"": ""Kim Baldwin"", ""order"": 2}, {""cast_id"": 5, ""character"": ""Sugar"", ""credit_id"": ""58713cb1925141355e00b84a"", ""gender"": 0, ""id"": 1734574, ""name"": ""Ariana Stephens"", ""order"": 3}]","[{""credit_id"": ""58713acfc3a3684f0a00a9ac"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1734565, ""job"": ""Director"", ""name"": ""Jaco Booyens""}]"
9728,"[{""cast_id"": 1, ""character"": ""Chris Higgins"", ""credit_id"": ""52fe4523c3a36847f80be83d"", ""gender"": 1, ""id"": 58799, ""name"": ""Dana Kimmell"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Rick"", ""credit_id"": ""52fe4523c3a36847f80be841"", ""gender"": 2, ""id"": 58802, ""name"": ""Paul Kratka"", ""order"": 1}, {""cast_id"": 18, ""character"": ""Debbie"", ""credit_id"": ""539b78ac0e0a2644450005b7"", ""gender"": 0, ""id"": 1225471, ""name"": ""Tracie Savage"", ""order"": 2}]","[{""credit_id"": ""52fe4523c3a36847f80be88b"", ""department"": ""Directing"", ""gender"": 2, ""id"": 58712, ""job"": ""Director"", ""name"": ""Steve Miner""}]"
9731,"[{""cast_id"": 16, ""character"": ""Pam Roberts"", ""credit_id"": ""52fe4523c3a36847f80bea1f"", ""gender"": 1, ""id"": 197057, ""name"": ""Melanie Kinnaman"", ""order"": 0}, {""cast_id"": 17, ""character"": ""Tommy Jarvis"", ""credit_id"": ""52fe4523c3a36847f80bea23"", ""gender"": 2, ""id"": 162927, ""name"": ""John Shepherd"", ""order"": 1}, {""cast_id"": 18, ""character"": ""Reggie"", ""credit_id"": ""52fe4523c3a36847f80bea27"", ""gender"": 2, ""id"": 1212555, ""name"": ""Shavar Ross"", ""order"": 2}]","[{""credit_id"": ""52fe4523c3a36847f80bea1b"", ""department"": ""Directing"", ""gender"": 2, ""id"": 58822, ""job"": ""Director"", ""name"": ""Danny Steinmann""}]"
9916,"[{""cast_id"": 19, ""character"": ""Miz Elda"", ""credit_id"": ""52fe4548c3a36847f80c56bb"", ""gender"": 1, ""id"": 7071, ""name"": ""Louise Fletcher"", ""order"": 0}, {""cast_id"": 20, ""character"": ""Man of God"", ""credit_id"": ""52fe4548c3a36847f80c56bf"", ""gender"": 0, ""id"": 9976, ""name"": ""Henry Thomas"", ""order"": 1}, {""cast_id"": 22, ""character"": ""Fagan Kai"", ""credit_id"": ""52fe4548c3a36847f80c56c9"", ""gender"": 2, ""id"": 60459, ""name"": ""Soren Fulton"", ""order"": 2}]","[{""credit_id"": ""52fe4548c3a36847f80c566f"", ""department"": ""Directing"", ""gender"": 2, ""id"": 60438, ""job"": ""Director"", ""name"": ""Michael Landon Jr.""}]"
309425,"[{""cast_id"": 0, ""character"": ""Samantha"", ""credit_id"": ""54cf6d8ec3a3687f940081e1"", ""gender"": 1, ""id"": 23931, ""name"": ""Mira Sorvino"", ""order"": 1}, {""cast_id"": 1, ""character"": ""Dr. Farell"", ""credit_id"": ""54cf6daac3a3687f8c0080fa"", ""gender"": 2, ""id"": 1328, ""name"": ""Sean Astin"", ""order"": 2}, {""cast_id"": 2, ""character"": ""Lacy"", ""credit_id"": ""54cf6e49c3a3687f940081f4"", ""gender"": 1, ""id"": 57674, ""name"": ""Alexa PenaVega"", ""order"": 3}]","[{""credit_id"": ""58cde5609251415a8b01455e"", ""department"": ""Directing"", ""gender"": 2, ""id"": 94471, ""job"": ""Director"", ""name"": ""Jon Gunn""}]"
14156,"[{""cast_id"": 1, ""character"": ""Holden"", ""credit_id"": ""52fe45d09251416c750636d7"", ""gender"": 2, ""id"": 19148, ""name"": ""Brian Austin Green"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Kelly Reyes"", ""credit_id"": ""52fe45d09251416c750636db"", ""gender"": 0, ""id"": 122442, ""name"": ""Melissa Keller"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Detective Adams"", ""credit_id"": ""52fe45d09251416c750636df"", ""gender"": 2, ""id"": 57251, ""name"": ""Linden Ashby"", ""order"": 2}]","[{""credit_id"": ""533ea6e4c3a36813830012a6"", ""department"": ""Directing"", ""gender"": 1, ""id"": 449832, ""job"": ""Director"", ""name"": ""Hayley Cloake""}]"
43610,"[{""cast_id"": 9, ""character"": ""Mary Rafferty"", ""credit_id"": ""52fe4654c3a36847f80f924f"", ""gender"": 1, ""id"": 93805, ""name"": ""Greer Garson"", ""order"": 0}, {""cast_id"": 10, ""character"": ""Paul Scott"", ""credit_id"": ""52fe4654c3a36847f80f9253"", ""gender"": 2, ""id"": 8487, ""name"": ""Gregory Peck"", ""order"": 1}, {""cast_id"": 11, ""character"": ""William Scott"", ""credit_id"": ""52fe4654c3a36847f80f9257"", ""gender"": 0, ""id"": 8841, ""name"": ""Donald Crisp"", ""order"": 2}]","[{""credit_id"": ""52fe4654c3a36847f80f9227"", ""department"": ""Directing"", ""gender"": 2, ""id"": 74878, ""job"": ""Director"", ""name"": ""Tay Garnett""}]"
360339,"[{""cast_id"": 0, ""character"": ""Elena"", ""credit_id"": ""55fbfba292514120de001c00"", ""gender"": 1, ""id"": 84698, ""name"": ""Jessica Lowndes"", ""order"": 0}, {""cast_id"": 6, ""character"": ""Andreas"", ""credit_id"": ""55fbfbed9251413d5f002187"", ""gender"": 2, ""id"": 119586, ""name"": ""Ethan Peck"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Arnie"", ""credit_id"": ""55fbfbc9c3a36826ed0022dc"", ""gender"": 2, ""id"": 935201, ""name"": ""Diego Boneta"", ""order"": 2}]","[{""credit_id"": ""55fbfbff9251413d5600203f"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1413504, ""job"": ""Director"", ""name"": ""Shyam Madiraju""}]"
31163,"[{""cast_id"": 1, ""character"": ""Jimi Chopra"", ""credit_id"": ""52fe44649251416c9100f24f"", ""gender"": 2, ""id"": 107709, ""name"": ""Chris Bisson"", ""order"": 0}, {""cast_id"": 2, ""character"": ""C. P. Chopra"", ""credit_id"": ""52fe44649251416c9100f253"", ""gender"": 2, ""id"": 11852, ""name"": ""Saeed Jaffrey"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Vanessa"", ""credit_id"": ""52fe44649251416c9100f257"", ""gender"": 1, ""id"": 107710, ""name"": ""Sally Bankes"", ""order"": 2}]","[{""credit_id"": ""52fe44659251416c9100f28d"", ""department"": ""Directing"", ""gender"": 0, ""id"": 107725, ""job"": ""Director"", ""name"": ""Harmage Singh Kalirai""}]"
297621,"[{""cast_id"": 5, ""character"": ""Catherine Brown"", ""credit_id"": ""5452156a0e0a263a0400682a"", ""gender"": 1, ""id"": 17270, ""name"": ""Allison Miller"", ""order"": 0}, {""cast_id"": 6, ""character"": ""Noah Bernstein"", ""credit_id"": ""545215c7c3a368023c00635a"", ""gender"": 2, ""id"": 222129, ""name"": ""James Wolk"", ""order"": 1}, {""cast_id"": 0, ""character"": ""Lee Ann"", ""credit_id"": ""54521526c3a3680236006341"", ""gender"": 1, ""id"": 18980, ""name"": ""Katey Sagal"", ""order"": 2}]","[{""credit_id"": ""5467862f22136e1e0e000360"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1385666, ""job"": ""Director"", ""name"": ""Rita Merson""}]"
16205,"[{""cast_id"": 9, ""character"": ""Professor Gordon Crowley"", ""credit_id"": ""52fe46b69251416c75081055"", ""gender"": 2, ""id"": 5139, ""name"": ""Robert Englund"", ""order"": 0}, {""cast_id"": 56, ""character"": ""Jack Brooks"", ""credit_id"": ""56c0a122925141735900c3f2"", ""gender"": 2, ""id"": 80013, ""name"": ""Trevor Matthews"", ""order"": 1}, {""cast_id"": 11, ""character"": ""Counselor Silverstein"", ""credit_id"": ""52fe46b69251416c7508105d"", ""gender"": 2, ""id"": 10210, ""name"": ""Daniel Kash"", ""order"": 2}]","[{""credit_id"": ""56b5f199c3a368070000833f"", ""department"": ""Directing"", ""gender"": 0, ""id"": 80006, ""job"": ""Director"", ""name"": ""Jon Knautz""}]"
887,"[{""cast_id"": 13, ""character"": ""Al Stephenson"", ""credit_id"": ""52fe4287c3a36847f80261bb"", ""gender"": 2, ""id"": 13576, ""name"": ""Fredric March"", ""order"": 0}, {""cast_id"": 14, ""character"": ""Milly Stephenson"", ""credit_id"": ""52fe4287c3a36847f80261bf"", ""gender"": 1, ""id"": 13577, ""name"": ""Myrna Loy"", ""order"": 1}, {""cast_id"": 15, ""character"": ""Fred Derry"", ""credit_id"": ""52fe4287c3a36847f80261c3"", ""gender"": 2, ""id"": 13578, ""name"": ""Dana Andrews"", ""order"": 2}]","[{""credit_id"": ""52fe4287c3a36847f802617b"", ""department"": ""Directing"", ""gender"": 2, ""id"": 10001, ""job"": ""Director"", ""name"": ""William Wyler""}]"
9517,"[{""cast_id"": 1, ""character"": ""Marty Puccio"", ""credit_id"": ""52fe4503c3a36847f80b7399"", ""gender"": 2, ""id"": 51214, ""name"": ""Brad Renfro"", ""order"": 0}, {""cast_id"": 3, ""character"": ""Ali Willis"", ""credit_id"": ""52fe4503c3a36847f80b739d"", ""gender"": 1, ""id"": 11671, ""name"": ""Bijou Phillips"", ""order"": 1}, {""cast_id"": 4, ""character"": ""Bobby Kent"", ""credit_id"": ""52fe4503c3a36847f80b73a1"", ""gender"": 2, ""id"": 6408, ""name"": ""Nick Stahl"", ""order"": 2}]","[{""credit_id"": ""52fe4503c3a36847f80b73bf"", ""department"": ""Directing"", ""gender"": 2, ""id"": 51917, ""job"": ""Director"", ""name"": ""Larry Clark""}]"
6007,"[{""cast_id"": 1, ""character"": ""Elling"", ""credit_id"": ""52fe4436c3a36847f8088b79"", ""gender"": 0, ""id"": 47175, ""name"": ""Per Christian Ellefsen"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Kjell Bjarne"", ""credit_id"": ""52fe4436c3a36847f8088b7d"", ""gender"": 2, ""id"": 47176, ""name"": ""Sven Nordin"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Frank \u00c5sli"", ""credit_id"": ""52fe4436c3a36847f8088b81"", ""gender"": 2, ""id"": 47177, ""name"": ""J\u00f8rgen Langhelle"", ""order"": 2}]","[{""credit_id"": ""52fe4436c3a36847f8088b87"", ""department"": ""Directing"", ""gender"": 0, ""id"": 49555, ""job"": ""Director"", ""name"": ""Petter N\u00e6ss""}]"
364083,"[{""cast_id"": 6, ""character"": ""Roe Ramirez"", ""credit_id"": ""562108ac92514171d00082f4"", ""gender"": 0, ""id"": 1523137, ""name"": ""Robert Fontaine"", ""order"": 1}, {""cast_id"": 7, ""character"": ""Tom Anderson"", ""credit_id"": ""562108b792514171cb007e51"", ""gender"": 0, ""id"": 87886, ""name"": ""Michael Brainard"", ""order"": 2}, {""cast_id"": 8, ""character"": ""Detective Mackay"", ""credit_id"": ""562108c4c3a3686868002f93"", ""gender"": 0, ""id"": 1523142, ""name"": ""Grant Boyd"", ""order"": 3}]","[{""credit_id"": ""5621084392514171d4008388"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1523137, ""job"": ""Director"", ""name"": ""Robert Fontaine""}]"
8329,"[{""cast_id"": 1, ""character"": ""\u00c1ngela Vidal"", ""credit_id"": ""52fe449fc3a36847f80a0a55"", ""gender"": 1, ""id"": 34793, ""name"": ""Manuela Velasco"", ""order"": 0}, {""cast_id"": 22, ""character"": ""Manu"", ""credit_id"": ""52fe449fc3a36847f80a0abf"", ""gender"": 0, ""id"": 54532, ""name"": ""Ferran Terraza"", ""order"": 1}, {""cast_id"": 7, ""character"": ""Conchita Izquierdo"", ""credit_id"": ""52fe449fc3a36847f80a0a69"", ""gender"": 1, ""id"": 54523, ""name"": ""Martha Carbonell"", ""order"": 2}]","[{""credit_id"": ""52fe449fc3a36847f80a0a73"", ""department"": ""Directing"", ""gender"": 2, ""id"": 54525, ""job"": ""Director"", ""name"": ""Jaume Balaguer\u00f3""}, {""credit_id"": ""52fe449fc3a36847f80a0a79"", ""department"": ""Directing"", ""gender"": 2, ""id"": 54526, ""job"": ""Director"", ""name"": ""Paco Plaza""}]"
